player,name,position,team,mean_adp,median_adp,n_drafts
0511,"Broncos, Denver",Def,DEN,102.63636363636364,104.0,33
15284,"Waddle, Jaylen",WR,MIA,104.45454545454545,108.0,11
14779,"Herbert, Justin",QB,LAC,106.9090909090909,100.0,11
16414,"Aubrey, Brandon",PK,DAL,107.71428571428571,107.0,28
15256,"Williams, Javonte",RB,DAL,107.81818181818181,117.0,11
17256,"Croskey-Merritt, Jacory",RB,WAS,108.25,111.0,16
12186,"Diggs, Stefon",WR,NEP,108.92857142857143,106.0,14
0531,"Ravens, Baltimore",Def,BAL,110.84615384615384,104.5,26
14842,"Pittman, Michael",WR,IND,111.88888888888889,113.0,18
10814,"Anger, Bryan",PN,DAL,112.0,112.0,1
13164,"Kupp, Cooper",WR,SEA,112.375,104.5,8
15734,"Ingram, Keaontay",RB,KCC,113.0,113.0,1
17075,"Golden, Matthew",WR,GBP,114.2,114.5,10
12539,"Campbell, Dan",Coach,DET,115.0,115.0,1
16150,"Stroud, C.J.",QB,HOU,115.76470588235294,116.0,17
10945,"Hekker, Johnny",PN,TEN,117.0,117.0,1
0631,"Ravens, Baltimore",Off,BAL,117.0,117.0,1
0714,"Chargers, Los Angeles",TMPK,LAC,117.66666666666667,117.0,3
16169,"Charbonnet, Zach",RB,SEA,117.91666666666667,117.5,12
0524,"Vikings, Minnesota",Def,MIN,118.25,110.0,16
16222,"Kraft, Tucker",TE,GBP,118.3529411764706,116.0,17
15979,"Dicker, Cameron",PK,LAC,118.38095238095238,115.5,42
16622,"Pearsall, Ricky",WR,SFO,118.42857142857143,131.0,7
16580,"Maye, Drake",QB,NEP,118.6,119.0,10
16846,"Bates, Jake",PK,DET,119.03448275862068,119.0,29
14860,"Jennings, Jauan",WR,SFO,119.20833333333333,114.0,24
0560,"Steelers, Pittsburgh",ST,PIT,120.0,120.0,1
16645,"All, Erick",TE,CIN,120.0,120.0,1
17104,"Loveland, Colston",TE,CHI,120.0,119.5,22
16579,"Williams, Caleb",QB,CHI,120.05882352941177,123.0,17
13131,"Mixon, Joe",RB,HOU,120.6842105263158,118.0,19
11367,"Juszczyk, Kyle",RB,SFO,121.0,121.0,1
13404,"Ekeler, Austin",RB,WAS,121.75,130.5,12
8237,"Payton, Sean",Coach,DEN,122.0,122.0,1
17076,"Bond, Isaiah",WR,CLE,122.0,122.0,1
13163,"Godwin, Chris",WR,TBB,123.04166666666667,125.0,24
0532,"Texans, Houston",Def,HOU,125.65517241379311,123.0,29
15259,"Stevenson, Rhamondre",RB,NEP,125.81818181818181,124.5,22
16958,"Miller, Ryan",WR,NYG,128.0,128.0,1
16186,"Addison, Jordan",WR,MIN,128.08333333333334,131.5,12
11383,"Martin, Sam",PN,CAR,129.0,129.0,1
15972,"Mason, Jordan",RB,MIN,129.25,129.5,16
17059,"Gordon, Ollie",RB,MIA,129.8,119.0,5
3622,"Reid, Andy",Coach,KCC,130.0,130.0,1
0630,"49ers, San Francisco",Off,SFO,130.0,130.0,1
15716,"Robinson, Brian",RB,SFO,130.46153846153845,131.0,26
15293,"Bateman, Rashod",WR,BAL,131.04761904761904,130.0,21
14717,"McLaughlin, Chase",PK,TBB,131.74193548387098,126.0,31
12255,"Quinn, Dan",Coach,WAS,132.0,132.0,1
0510,"Steelers, Pittsburgh",Def,PIT,133.10526315789474,142.0,19
0523,"Packers, Green Bay",Def,GBP,136.16666666666666,159.0,6
15757,"Robinson, Wan'Dale",WR,NYG,137.1764705882353,136.0,17
15329,"Pitts, Kyle",TE,ATL,137.23076923076923,137.0,13
16184,"Reed, Jayden",WR,GBP,139.0,140.5,22
0623,"Packers, Green Bay",Off,GBP,139.0,139.0,1
14782,"Love, Jordan",QB,GBP,139.25,158.5,8
13354,"Butker, Harrison",PK,KCC,139.80769230769232,142.0,26
12676,"Henry, Hunter",TE,NEP,139.8125,141.5,16
13862,"Cracraft, River",WR,WAS,140.0,140.0,1
15254,"Harris, Najee",RB,LAC,140.34782608695653,139.0,23
17051,"Judkins, Quinshon",RB,CLE,140.86666666666667,139.0,15
13674,"Goedert, Dallas",TE,PHI,141.55555555555554,145.0,27
17045,"Skattebo, Cam",RB,NYG,142.33333333333334,141.5,12
0501,"Bills, Buffalo",Def,BUF,143.23076923076923,139.0,13
15761,"Shakir, Khalil",WR,BUF,143.73333333333332,131.0,15
14054,"Taylor, Zac",Coach,CIN,144.0,144.0,1
13315,"Saubert, Eric",TE,SEA,144.0,144.0,1
13303,"Elliott, Jake",PK,PHI,144.42105263157896,140.0,19
16213,"Kincaid, Dalton",TE,BUF,145.0,152.0,13
15713,"Ford, Jerome",RB,CLE,145.22222222222223,142.0,9
11936,"Boswell, Chris",PK,PIT,145.88235294117646,140.0,17
0522,"Lions, Detroit",Def,DET,146.05882352941177,144.0,17
15799,"Ferguson, Jake",TE,DAL,146.6,149.0,15
16603,"Davis, Ray",RB,BUF,146.69565217391303,144.0,23
16164,"Bigsby, Tank",RB,PHI,147.8,151.0,15
15721,"White, Rachaad",RB,TBB,148.4,150.0,20
16584,"McCarthy, J.J.",QB,MIN,149.5,155.5,16
0716,"Cowboys, Dallas",TMPK,DAL,150.0,150.0,1
0508,"Titans, Tennessee",Def,TEN,150.0,150.0,1
16643,"Sanders, Ja'Tavion",TE,CAR,151.0,151.0,1
11222,"Allen, Keenan",WR,LAC,152.28571428571428,147.0,14
0520,"Commanders, Washington",Def,WAS,153.5,153.5,6
13846,"Woodside, Logan",QB,ARI,154.0,154.0,1
15238,"Fields, Justin",QB,NYJ,154.57692307692307,162.0,26
12437,"Myers, Jason",PK,SEA,155.0,155.0,1
11938,"Thielen, Adam",WR,FA,155.23076923076923,157.0,13
0504,"Patriots, New England",Def,NEP,155.33333333333334,167.0,9
17069,"Blue, Jaydon",RB,DAL,155.3846153846154,161.0,13
16187,"Downs, Josh",WR,IND,155.42105263157896,156.0,19
11247,"Ertz, Zach",TE,WAS,155.4375,156.0,16
14105,"Brown, Marquise",WR,KCC,156.0,156.0,1
0512,"Chiefs, Kansas City",Def,KCC,157.42857142857142,162.5,14
16843,"Mevis, Harrison",PK,LAR,158.0,158.0,1
14974,"Mooney, Darnell",WR,ATL,158.36363636363637,167.0,11
0521,"Bears, Chicago",Def,CHI,158.42857142857142,153.0,7
12956,"Lutz, Wil",PK,DEN,159.06666666666666,152.0,15
16080,"Shaheed, Rashid",WR,SEA,159.35714285714286,155.5,14
16746,"Ali, Rasheen",RB,BAL,161.0,161.0,1
16292,"Ryland, Chad",PK,ARI,161.0,161.0,1
9431,"Stafford, Matthew",QB,LAR,161.0,172.0,12
15237,"Lawrence, Trevor",QB,JAC,161.11764705882354,158.0,17
17083,"Higgins, Jayden",WR,HOU,161.25,161.5,8
16587,"Hartman, Sam",QB,WAS,161.5,161.5,2
16617,"Coleman, Keon",WR,BUF,162.0,159.0,6
15882,"York, Cade",PK,NOS,162.0,162.0,1
12175,"Cooper, Amari",WR,FA,162.33333333333334,168.0,3
14840,"Aiyuk, Brandon",WR,SFO,162.5,159.0,10
11232,"Hopkins, DeAndre",WR,BAL,162.66666666666666,185.0,3
16596,"Allen, Braelon",RB,NYJ,163.125,159.5,16
0722,"Lions, Detroit",TMPK,DET,163.5,163.5,2
0620,"Commanders, Washington",Off,WAS,164.0,164.0,1
13633,"Kirk, Christian",WR,HOU,164.36363636363637,171.0,11
16165,"Spears, Tyjae",RB,TEN,165.0,157.0,10
17082,"Bryant, Pat",WR,DEN,165.0,165.0,2
14778,"Tagovailoa, Tua",QB,MIA,165.15,173.0,20
17047,"Sampson, Dylan",RB,CLE,165.25,167.5,4
16594,"Benson, Trey",RB,ARI,165.44444444444446,168.0,9
15717,"Pierce, Dameon",RB,KCC,165.66666666666666,168.0,3
16583,"Penix Jr., Michael",QB,ATL,165.73684210526315,178.0,19
17222,"Loop, Tyler",PK,BAL,167.16666666666666,187.5,6
13772,"Schultz, Dalton",TE,HOU,167.25,184.0,12
9064,"Flacco, Joe",QB,CIN,167.66666666666666,187.0,3
13832,"Sanders, Jason",PK,MIA,167.75,165.5,4
17030,"Ward, Cam",QB,TEN,167.84615384615384,170.0,13
15331,"Freiermuth, Pat",TE,PIT,167.96774193548387,164.0,31
15285,"Wallace, Tylan",WR,BAL,168.0,168.0,1
16631,"Polk, Ja'Lynn",WR,NOS,168.0,168.0,1
16686,"Smith, Ainias",WR,CAR,169.0,169.0,1
16688,"Guerendo, Isaac",RB,SFO,169.0,181.0,9
14983,"Bass, Tyler",PK,BUF,169.0,179.0,8
0506,"Bengals, Cincinnati",Def,CIN,169.2941176470588,181.0,17
16189,"Mims, Marvin",WR,DEN,169.3125,164.5,16
16175,"Johnson, Roschon",RB,CHI,169.75,172.5,4
14823,"Dowdle, Rico",RB,CAR,169.89473684210526,174.0,19
0515,"Seahawks, Seattle",Def,SEA,170.07692307692307,174.0,13
17134,"Williams, Kyle",WR,NEP,170.5,170.5,2
11674,"Cooks, Brandin",WR,BUF,171.0,171.0,1
16191,"Tillman, Cedric",WR,CLE,171.2,177.0,5
15368,"McPherson, Evan",PK,CIN,171.30769230769232,183.0,13
11945,"Santos, Cairo",PK,CHI,171.5,171.5,2
0514,"Chargers, Los Angeles",Def,LAC,171.71428571428572,173.0,7
17049,"Smith, Brashard",RB,KCC,172.0,172.0,1
0530,"49ers, San Francisco",Def,SFO,172.0,172.0,8
14086,"Hill, Justice",RB,BAL,172.27272727272728,188.0,11
13403,"Koo, Younghoe",PK,FA,172.42857142857142,175.0,7
13138,"Hunt, Kareem",RB,KCC,172.5,173.5,6
7836,"Rodgers, Aaron",QB,PIT,172.65625,172.0,32
0702,"Colts, Indianapolis",TMPK,IND,174.0,174.0,1
16342,"Douglas, Demario",WR,NEP,174.0,179.0,11
15319,"Palmer, Joshua",WR,BUF,174.5,173.5,4
17106,"Taylor, Mason",TE,NYJ,175.0909090909091,178.0,11
15369,"Patterson, Riley",PK,MIA,175.33333333333334,158.0,3
17087,"Thornton, Dont'e",WR,LVR,176.0,176.0,2
0704,"Patriots, New England",TMPK,NEP,176.0,176.0,1
17052,"Tuten, Bhayshul",RB,JAC,176.16666666666666,179.5,6
16681,"Reichard, Will",PK,MIN,176.5,176.5,2
0519,"Cardinals, Arizona",Def,ARI,177.5,173.0,4
16628,"McMillan, Jalen",WR,TBB,178.0,178.0,1
12860,"Fairbairn, Ka'imi",PK,HOU,178.33333333333334,174.0,12
16269,"Strange, Brenton",TE,JAC,178.6,183.0,5
16148,"Young, Bryce",QB,CAR,178.68,185.0,25
14867,"Kmet, Cole",TE,CHI,178.94117647058823,179.0,17
16178,"Mitchell, Keaton",RB,BAL,179.0,179.0,1
0525,"Buccaneers, Tampa Bay",Def,TBB,179.0,172.0,5
16610,"Wright, Jaylen",RB,MIA,179.33333333333334,175.0,3
15712,"Allgeier, Tyler",RB,ATL,179.8,171.0,5
0575,"Buccaneers, Tampa Bay",ST,TBB,180.0,180.0,1
16171,"Miller, Kendre",RB,NOS,180.0,180.0,1
13193,"Smith, Jonnu",TE,PIT,180.0,181.0,19
16680,"Little, Cam",PK,JAC,180.625,182.5,8
15798,"Likely, Isaiah",TE,BAL,180.85714285714286,181.5,14
17220,"Borregales, Andres",PK,NEP,181.0,190.0,5
0711,"Broncos, Denver",TMPK,DEN,181.0,181.0,1
15755,"Dotson, Jahan",WR,PHI,181.57142857142858,182.0,7
17070,"Burden, Luther",WR,CHI,181.85714285714286,180.0,7
16601,"Shipley, Will",RB,PHI,182.5,179.5,4
16152,"Richardson, Anthony",QB,IND,182.5,182.0,4
15802,"Otton, Cade",TE,TBB,182.8,183.0,5
14244,"Gay, Matt",PK,FA,182.83333333333334,179.5,6
16639,"Legette, Xavier",WR,CAR,183.0,178.0,3
0573,"Packers, Green Bay",ST,GBP,185.0,185.0,1
0730,"49ers, San Francisco",TMPK,SFO,185.0,185.0,1
15779,"Doubs, Romeo",WR,GBP,185.0,185.0,1
16287,"Tucker, Tre",WR,LVR,185.22222222222223,183.0,9
11150,"Smith, Geno",QB,LVR,185.5,189.0,10
14861,"Johnson, Juwan",TE,NOS,185.66666666666666,192.5,12
15788,"Tolbert, Jalen",WR,DAL,185.77777777777777,184.0,9
12263,"Waller, Darren",TE,MIA,186.33333333333334,186.0,6
16188,"Johnston, Quentin",WR,LAC,186.5,187.5,14
0517,"Giants, New York",Def,NYG,186.66666666666666,181.0,3
0705,"Jets, New York",TMPK,NYJ,187.0,187.0,1
15889,"Okonkwo, Chigoziem",TE,TEN,187.8,192.0,5
12678,"Higbee, Tyler",TE,LAR,188.0,188.0,2
17058,"Brooks, Tahj",RB,CIN,188.0,188.0,1
16206,"Wilson, Michael",WR,ARI,188.4,183.0,5
0725,"Buccaneers, Tampa Bay",TMPK,TBB,189.0,184.0,4
17107,"Ferguson, Terrance",TE,LAR,190.14285714285714,171.0,7
0528,"Rams, Los Angeles",Def,LAR,190.25,189.5,4
13672,"Gesicki, Mike",TE,CIN,191.0,201.0,6
11947,"McManus, Brandon",PK,GBP,191.0,191.0,1
0712,"Chiefs, Kansas City",TMPK,KCC,192.0,196.0,3
0718,"Eagles, Philadelphia",TMPK,PHI,192.0,192.0,1
0505,"Jets, New York",Def,NYJ,192.6,192.0,5
17032,"Dart, Jaxson",QB,NYG,193.33333333333334,186.5,6
13592,"Darnold, Sam",QB,SEA,193.85714285714286,193.0,14
16775,"Karty, Joshua",PK,ARI,194.16666666666666,187.5,6
0574,"Vikings, Minnesota",ST,MIN,195.0,195.0,1
16723,"Barner, AJ",TE,SEA,195.0,206.0,5
0507,"Browns, Cleveland",Def,CLE,195.4,196.5,10
0606,"Bengals, Cincinnati",Off,CIN,196.0,196.0,1
16204,"Dell, Tank",WR,HOU,197.0,197.0,2
10703,"Wilson, Russell",QB,NYG,197.0,201.0,8
15768,"Pierce, Alec",WR,IND,197.85714285714286,202.0,7
16174,"Rodriguez, Chris",RB,WAS,198.0,198.0,1
16619,"Franklin, Troy",WR,DEN,198.0,198.0,2
0614,"Chargers, Los Angeles",Off,LAC,198.0,198.0,1
16593,"Corum, Blake",RB,LAR,198.5,198.5,2
15777,"Austin III, Calvin",WR,PIT,200.5,200.5,2
16207,"Iosivas, Andrei",WR,CIN,200.75,206.5,4
12187,"Lockett, Tyler",WR,LVR,201.0,183.0,3
17078,"Bech, Jack",WR,LVR,202.66666666666666,160.0,3
13168,"Reynolds, Josh",WR,NYJ,203.5,203.5,2
14223,"Mattison, Alexander",RB,MIA,204.0,204.0,1
16629,"Wilson, Roman",WR,PIT,204.0,204.0,1
2020,"Glenn, Aaron",Coach,NYJ,205.0,205.0,1
0516,"Cowboys, Dallas",Def,DAL,205.66666666666666,202.0,3
16286,"Moody, Jake",PK,WAS,206.75,208.5,4
8851,"Folk, Nick",PK,NYJ,207.0,207.0,2
16432,"Wilson, Emanuel",RB,GBP,208.0,208.0,1
13641,"McCloud, Ray-Ray",WR,NYG,208.33333333333334,208.0,3
17101,"Prather, Kaden",WR,FA,209.0,209.0,1
17072,"Harris, Tre",WR,LAC,209.75,204.5,4
15786,"Nailor, Jalen",WR,MIN,210.0,210.0,1
0564,"Chargers, Los Angeles",ST,LAC,211.0,211.0,1
0619,"Cardinals, Arizona",Off,ARI,211.0,211.0,1
16193,"Boutte, Kayshon",WR,NEP,213.5,213.5,2
14080,"Singletary, Devin",RB,NYG,214.0,215.0,3
17098,"Horton, Tory",WR,SEA,214.33333333333334,176.0,3
14059,"Jones, Daniel",QB,IND,215.33333333333334,210.0,3
0503,"Dolphins, Miami",Def,MIA,216.0,216.0,1
13424,"Hill, Taysom",TE,NOS,216.0,216.0,1
13377,"Patrick, Tim",WR,JAC,216.0,216.0,1
16649,"Johnson, Theo",TE,NYG,217.0,217.0,2
15797,"Dulcich, Greg",TE,MIA,217.0,217.0,1
17108,"Arroyo, Elijah",TE,SEA,217.0,217.0,2
17053,"Marks, Woody",RB,HOU,218.75,200.0,4
16586,"Rattler, Spencer",QB,NOS,220.33333333333334,225.0,3
16809,"Coker, Jalen",WR,CAR,221.0,221.0,1
16170,"McIntosh, Kenny",RB,SEA,224.0,224.0,1
13763,"Dissly, Will",TE,LAC,225.75,220.0,4
15337,"Gray, Noah",TE,KCC,227.0,227.0,1
12447,"Mostert, Raheem",RB,LVR,228.0,228.0,2
12677,"Hooper, Austin",TE,NEP,232.0,232.0,1
15330,"Jordan, Brevin",TE,HOU,233.0,233.0,1
17103,"Fannin, Harold",TE,CLE,233.0,233.0,2
14095,"Johnson, Ty",RB,BUF,236.0,236.0,1
0502,"Colts, Indianapolis",Def,IND,237.0,237.0,1
17056,"Etienne, Trevor",RB,CAR,240.0,239.0,3
0529,"Saints, New Orleans",Def,NOS,240.0,240.0,1
14079,"Sanders, Miles",RB,DAL,240.0,240.0,1
0526,"Falcons, Atlanta",Def,ATL,240.66666666666666,222.0,3
0728,"Rams, Los Angeles",TMPK,LAR,245.0,245.0,1
17028,"Schottenheimer, Brian",Coach,DAL,246.0,246.0,1
14852,"Gibson, Antonio",RB,NEP,250.66666666666666,230.0,3
0701,"Bills, Buffalo",TMPK,BUF,257.0,257.0,1
17099,"Gadsden, Oronde",TE,LAC,259.0,259.0,2
17060,"Giddens, DJ",RB,IND,261.0,261.0,2
17080,"Noel, Jaylin",WR,HOU,264.0,264.0,2
16390,"McLaughlin, Jaleel",RB,DEN,267.0,267.0,1
14122,"Slayton, Darius",WR,NYG,275.0,275.0,2
14592,"Zaccheaus, Olamide",WR,CHI,275.5,275.5,2
15240,"Lance, Trey",QB,LAC,281.0,281.0,1
15766,"Moore, Skyy",WR,SFO,283.0,283.0,1
15301,"Atwell, Tutu",WR,LAR,285.0,285.0,1
15292,"Brown, Dyami",WR,JAC,289.0,289.0,1
17031,"Sanders, Shedeur",QB,CLE,292.0,292.0,1
0703,"Dolphins, Miami",TMPK,MIA,293.0,293.0,1
17039,"Shough, Tyler",QB,NOS,297.0,297.0,1
17157,"TeSlaa, Isaac",WR,DET,309.0,309.0,1
15255,"Gainwell, Kenneth",RB,PIT,310.0,310.0,1
16684,"Washington, Malik",WR,MIA,314.0,314.0,1
10700,"Cousins, Kirk",QB,ATL,320.0,320.0,1
0709,"Jaguars, Jacksonville",TMPK,JAC,322.0,322.0,1
17073,"Ayomanor, Elic",WR,TEN,329.0,329.0,1
16195,"Wicks, Dontayvion",WR,GBP,332.0,332.0,1
0527,"Panthers, Carolina",Def,CAR,333.0,333.0,1
16403,"Tinsley, Mitchell",WR,CIN,334.0,334.0,1
14137,"Fant, Noah",TE,CIN,340.0,340.0,1
15258,"Carter, Michael",RB,ARI,341.0,341.0,1
17205,"Lambert-Smith, KeAndre",WR,LAC,342.0,342.0,1
0707,"Browns, Cleveland",TMPK,CLE,344.0,344.0,1
14799,"Akers, Cam",RB,SEA,355.0,355.0,1
15727,"Knight, Bam",RB,ARI,356.0,356.0,1
13348,"Moore, David",WR,CAR,357.0,357.0,1
16212,"Mayer, Michael",TE,LVR,358.0,358.0,1
